USER 1,USER 2,MOVIE,RATING 1,RATING 2,DIFFERENCE
27045,18136,110932,7,9,2
27094,33653,86250,9,8,1
27094,33653,95016,10,8,2
27094,33653,97576,5,7,2
27094,33653,99685,10,9,1
27094,33653,102926,8,9,1
27094,28488,99785,9,7,2
27094,14436,109686,7,8,1
27094,35067,92991,8,9,1
27094,35067,106308,7,9,2
27094,25404,86837,8,6,2
27094,25404,108550,8,8,0
27094,4246,110527,6,8,2
27094,16716,94012,8,6,2
27094,26902,100258,6,7,1
27094,21278,111070,9,6,3
27094,6623,99697,3,5,2
27094,23215,107362,8,7,1
27094,27714,90021,7,10,3
27114,35550,92991,8,9,1
27114,10579,106308,7,8,1
27116,4752,97165,10,8,2
27116,33506,95647,10,8,2
27116,23895,97239,9,8,1
27116,12220,88939,10,8,2
27116,27909,98327,6,9,3
27116,8050,113627,9,8,1
27116,33254,97240,10,8,2
27122,4808,106226,10,4,6
27125,12321,112384,9,8,1
27125,19185,95016,8,9,1
27125,19372,106977,8,9,1
27137,32570,88184,8,7,1
27137,32570,110057,8,9,1
27137,29047,91355,9,9,0
27137,5137,95765,5,10,5
27137,9808,109445,7,5,2
27137,11445,96256,6,8,2
27137,20713,109688,9,8,1
27137,25549,101410,10,7,3
27137,25549,107822,8,8,0
27137,11009,94964,9,9,0
27137,2309,113409,7,4,3
27137,6155,94721,2,10,8
27137,5534,90967,9,7,2
27137,34849,105226,9,8,1
27137,1425,110832,7,8,1
27137,3943,92843,8,5,3
27156,3128,111161,10,10,0
27160,3367,56801,7,8,1
27184,32598,110357,10,8,2
27184,5188,109830,10,6,4
27184,6643,113277,8,9,1
27184,12514,112573,9,8,1
27184,14326,112384,7,8,1
27184,17801,106582,7,7,0
27184,17801,106697,7,8,1
27184,13394,112461,9,8,1
27184,26872,110216,10,8,2
27200,23486,97742,5,10,5
27200,1089,99423,7,7,0
27246,34778,97123,10,8,2
27246,25549,95497,9,8,1
27246,32570,101318,8,7,1
27246,11009,98994,3,7,4
27267,11461,108052,9,10,1
27267,11461,110413,9,10,1
27267,34043,113277,6,10,4
27267,35380,109830,6,10,4
27269,221,99674,8,8,0
27293,4605,90605,9,9,0
27293,17590,103644,7,7,0
27296,17165,112641,9,7,2
27296,23678,105323,7,9,2
27307,2574,110322,9,7,2
27307,19185,113492,4,7,3
27314,23798,95016,8,8,0
27316,13793,89686,5,5,0
27316,13793,103919,6,7,1
27316,18596,88117,5,7,2
27316,13376,91474,7,7,0
27316,15124,95583,6,5,1
27338,17698,68646,9,9,0
27338,17946,75314,8,9,1
27338,17946,90756,8,9,1
27339,10161,110912,8,9,1
27339,34107,109830,7,8,1
27339,34107,111161,8,8,0
27339,8495,99810,8,9,1
27339,25404,91203,8,7,1
27357,7790,113277,10,8,2
27357,13376,99685,10,10,0
27392,6013,93058,7,6,1
27392,35550,90605,8,9,1
27403,34565,112641,10,8,2
27409,664,73486,9,10,1
27409,14157,97165,8,8,0
27412,4973,46250,8,10,2
27412,20877,97223,10,7,3
27444,31396,112471,10,7,3
27453,20145,112281,8,7,1
27487,21238,103064,8,6,2
27487,15648,102926,8,10,2
27487,7353,108002,7,8,1
27496,31094,75686,9,6,3
27496,15941,71315,9,10,1
27499,23415,93779,10,6,4
27499,23415,96256,8,6,2
27524,35449,109830,9,10,1
27524,35449,110912,9,10,1
27524,2439,110413,10,10,0
27524,2677,105695,8,9,1
27524,8760,110367,7,6,1
27524,32495,108330,8,8,0
27526,15261,107048,9,8,1
27526,1624,88847,5,7,2
27526,4246,93779,10,8,2
27526,17800,91042,8,9,1
27534,5204,109830,10,10,0
27534,14133,105695,9,7,2
27534,14133,108052,10,7,3
27534,5399,111070,8,5,3
27534,25477,110632,8,8,0
27534,26977,110932,7,7,0
27534,29463,113627,8,4,4
27534,10113,112864,9,6,3
27551,32598,101414,8,8,0
27551,35215,103639,8,10,2
27603,1492,78788,10,7,3
27603,1456,82096,8,10,2
27603,17527,65234,8,9,1
27619,32378,89853,9,6,3
27646,18672,111161,9,10,1
27646,11009,104779,8,7,1
27646,11009,109707,9,9,0
27648,22471,111161,10,10,0
27674,15846,111161,8,10,2
27677,6808,112697,7,5,2
27677,9283,108160,7,10,3
27677,9283,109831,7,8,1
27677,9283,110322,8,9,1
27714,18761,112864,10,8,2
27714,31807,99423,10,9,1
27714,31807,106582,10,9,1
27714,16225,111161,10,10,0
27714,17704,103919,10,6,4
27714,26902,97958,10,9,1
27714,24511,110759,10,8,2
27714,12903,104692,10,5,5
27714,14599,105428,10,6,4
27714,31275,105219,10,6,4
27743,26630,110413,9,8,1
27743,8780,103939,8,8,0
27751,221,99674,10,8,2
27751,549,110912,6,8,2
27816,25981,101889,8,6,2
27816,23215,105112,8,8,0
27816,12903,99077,9,8,1
27816,10579,97958,7,9,2
27816,35520,108065,9,8,1
27816,30148,97731,6,7,1
27816,11009,110771,8,6,2
27816,26872,104926,9,7,2
27817,32055,87825,8,8,0
27817,32055,91338,9,8,1
27817,32055,93075,9,8,1
27817,2032,85694,9,9,0
27817,2032,90655,7,7,0
27817,18744,89907,10,10,0
27817,23915,109707,10,9,1
27817,13376,86050,8,6,2
27817,9455,105236,10,9,1
27817,29569,97136,5,5,0
27817,6414,93624,9,9,0
27817,6414,102690,8,7,1
27817,6414,110667,10,8,2
27817,30928,104797,8,8,0
27817,34849,100740,10,7,3
27817,34849,106452,8,5,3
27817,27045,88000,7,5,2
27817,13492,96734,9,9,0
27817,14120,86320,10,4,6
27817,30480,90881,8,5,3
27817,19182,100050,1,2,1
27817,26902,100758,7,8,1
27817,3905,107664,7,7,0
27817,26872,107387,10,10,0
27817,26872,110329,10,4,6
27817,22628,95904,6,5,1
27817,6690,86263,8,8,0
27824,12928,105435,10,6,4
27824,16623,112346,9,9,0
27839,21422,112864,8,8,0
27881,9105,92890,10,8,2
27881,19033,109445,9,8,1
27881,16282,107144,10,8,2
27881,26872,101272,7,6,1
27883,15356,112471,9,9,0
27888,18850,86190,7,8,1
27888,14439,90605,7,10,3
27888,21261,86960,6,7,1
27888,7353,96257,7,5,2
27909,20937,87884,10,10,0
27909,20937,108394,10,9,1
27909,20937,111495,9,8,1
27909,20937,111507,8,10,2
27909,18076,112471,10,8,2
27909,4884,91167,9,8,1
27909,4884,95765,8,9,1
27909,1241,102536,8,8,0
27909,34778,97123,8,8,0
27909,34778,97937,8,10,2
27909,34778,109688,9,9,0
27909,32495,88680,9,9,0
27909,32495,95953,9,10,1
27909,32495,101410,9,10,1
27909,14674,107207,8,10,2
27909,1492,87544,9,9,0
27909,19127,86979,8,8,0
27909,19127,101829,7,7,0
27909,19127,109424,9,8,1
27909,34323,97965,7,6,1
27909,25658,100150,8,7,1
27909,8050,93822,7,8,1
27909,27116,98327,9,6,3
27909,415,89853,9,9,0
27909,2657,90863,7,8,1
27909,33618,101258,8,6,2
27909,22900,104466,9,9,0
27909,33711,89841,7,8,1
27909,32378,107507,7,8,1
27926,430,111161,8,9,1
27948,8050,22100,8,9,1
27948,8050,44081,9,8,1
27948,20446,31381,9,10,1
27953,11081,110357,7,7,0
27953,14157,110912,8,8,0
27957,24825,103064,8,10,2
27957,1790,110357,9,8,1
27957,19429,103939,7,7,0
27961,21883,95159,7,9,2
27983,13648,107091,9,5,4
27983,34849,102603,8,6,2
28017,2772,107614,8,9,1
28050,5101,112462,4,7,3
28050,11081,112864,9,8,1
28050,10161,110912,8,9,1
28050,4502,109520,6,7,1
28050,2739,112442,7,8,1
28050,15124,112740,9,9,0
28130,18398,112471,8,6,2
28130,22502,99785,7,7,0
28130,22502,109445,7,8,1
28130,2574,113247,7,9,2
28130,9283,103074,7,10,3
28138,11936,105643,1,8,7
28138,5302,110912,10,10,0
28138,1170,112471,8,8,0
28138,15801,104868,2,2,0
28138,15801,112281,9,9,0
28138,14224,109040,8,10,2
28138,14224,110475,8,9,1
28138,12306,108037,7,7,0
28142,3463,111161,9,9,0
28142,8606,103767,7,9,2
28142,24277,100150,7,8,1
28146,8512,103644,3,7,4
28146,11599,96895,6,10,4
28146,17704,107688,7,9,2
28146,33924,105665,8,7,1
28146,11081,103776,6,7,1
28146,14329,97958,5,6,1
28146,1182,112462,4,7,3
28146,13801,93894,7,8,1
28146,24259,99422,4,6,2
28146,2867,98503,6,7,1
28146,5285,103759,6,5,1
28146,33001,95444,3,6,3
28146,10579,97987,3,7,4
28146,28138,105643,4,1,3
28159,20195,106582,7,7,0
28159,4246,113492,8,5,3
28159,23647,109190,9,5,4
28160,6621,106489,9,9,0
28160,24545,104652,9,8,1
28160,26592,101410,9,9,0
28160,25549,103939,8,6,2
28160,27045,104036,10,7,3
28166,4667,108358,8,7,1
28166,16282,107808,9,9,0
28182,6427,102926,7,8,1
28182,24947,110912,8,8,0
28182,22883,100405,8,9,1
28182,9283,107818,7,10,3
28182,25465,112870,8,8,0
28182,26872,109190,5,3,2
28258,31694,95631,10,7,3
28258,25404,110632,10,8,2
28259,11593,103241,9,8,1
28259,13252,89218,3,6,3
28266,25404,83658,9,8,1
28266,8050,83946,5,9,4
28266,7103,88011,7,7,0
28312,191,111161,10,9,1
28312,549,110912,8,8,0
28333,20016,110413,8,8,0
28333,21863,111161,10,9,1
28337,6414,72764,5,9,4
28337,22075,101698,8,9,1
28370,7706,75314,7,10,3
28370,25465,70666,6,7,1
28370,13648,71315,7,9,2
28373,22900,95467,10,8,2
28373,29047,88680,9,9,0
28387,221,99674,10,8,2
28387,18022,112573,8,10,2
28395,19581,112641,10,8,2
28437,11543,104409,4,6,2
28437,4670,107290,9,8,1
28437,10153,109830,10,10,0
28437,15648,102926,10,10,0
28448,2867,99871,8,10,2
28450,29921,110008,8,8,0
28450,5709,104952,8,8,0
28463,30943,89886,10,9,1
28488,28387,112573,9,8,1
28488,35853,111161,9,10,1
28488,18248,113277,8,8,0
28499,3292,103064,10,9,1
28541,2030,102526,6,8,2
28553,474,88847,7,7,0
28621,1790,111161,9,9,0
28621,11749,112641,8,7,1
28621,27453,110475,7,8,1
28621,2816,112384,8,9,1
28621,4246,109635,6,6,0
28626,13376,40068,9,8,1
28626,13376,72431,10,9,1
28657,26872,99785,7,9,2
28657,26872,112442,7,8,1
28669,12619,84335,10,5,5
28669,12619,87995,8,7,1
28669,22938,98258,9,9,0
28669,32570,88184,7,7,0
28669,32570,98532,10,7,3
28669,32597,102511,8,6,2
28669,21217,93191,10,10,0
28669,25443,105888,8,9,1
28669,16226,109508,9,10,1
28669,8050,79641,10,8,2
28669,8050,86197,8,8,0
28669,8050,94964,8,8,0
28669,8050,97216,9,9,0
28669,12239,79095,10,9,1
28669,11009,78326,7,9,2
28669,11009,82497,6,3,3
28669,11009,87280,7,9,2
28669,12469,84654,8,7,1
28669,10133,101765,10,10,0
28669,26986,85213,8,8,0
28669,33711,86837,6,8,2
28669,29015,82269,7,7,0
28669,20446,78902,9,10,1
28669,9883,84390,9,8,1
28669,9883,93342,8,8,0
28669,28146,76162,7,7,0
28669,28146,79182,8,8,0
28669,32055,76584,7,8,1
28669,26075,101640,10,6,4
28669,36058,103767,10,8,2
28669,36058,112379,8,7,1
28673,133,86190,9,10,1
28673,10161,110912,9,9,0
28686,11559,111257,8,8,0
28686,14599,113118,7,8,1
28688,29158,92593,10,10,0
28698,1241,113247,7,8,1
28698,28914,81398,9,8,1
28698,28914,84787,7,8,1
28698,28914,86879,8,8,0
28698,28914,91763,6,8,2
28698,28914,107048,5,7,2
28698,1449,110005,8,5,3
28698,13394,99348,9,10,1
28698,15085,81283,5,9,4
28700,17801,113189,7,8,1
28700,8050,94291,5,8,3
28702,15251,110475,6,8,2
28702,10153,111161,8,10,2
28702,15124,112740,7,9,2
28702,14436,108473,7,7,0
28705,29158,112471,5,7,2
28709,27909,112471,9,10,1
28746,33670,95016,9,10,1
28746,25426,112462,3,6,3
28746,32597,95327,8,9,1
28761,32032,92890,6,6,0
28761,3187,102510,7,7,0
28786,7240,113277,9,8,1
28786,3909,91763,8,8,0
28791,11009,61811,8,9,1
28791,11009,64040,10,10,0
28791,11009,68473,8,10,2
28791,11009,70511,9,10,1
28791,17801,59113,10,9,1
28791,20937,59592,10,8,2
28791,3367,64276,9,10,1
28791,28698,65126,7,5,2
28791,9883,110917,8,8,0
28791,21728,57565,10,10,0
28831,20469,104257,10,8,2
28831,29096,111257,10,6,4
28839,4081,107048,8,9,1
28839,21294,107207,7,7,0
28839,13394,101540,7,8,1
28871,32646,104257,7,8,1
28871,2774,107808,9,7,2
28901,14995,64116,10,9,1
28901,14120,93507,10,6,4
28901,13793,94074,2,3,1
28902,10623,106918,6,7,1
28902,11009,110148,8,8,0
28904,14085,49223,10,10,0
28904,25404,90094,5,5,0
28904,2867,72431,9,10,1
28904,15948,56687,10,9,1
28904,3943,68713,4,5,1
28909,4623,104257,8,9,1
28909,7103,102798,7,6,1
28914,4884,95765,8,9,1
28914,23563,81398,8,10,2
28914,23563,81505,8,8,0
28914,23563,86879,8,10,2
28914,23563,88763,8,9,1
28914,23563,93058,7,8,1
28914,23563,105236,10,9,1
28914,23563,105695,8,10,2
28914,23563,108052,8,10,2
28914,23563,109830,8,7,1
28914,23563,110357,8,10,2
28914,23563,110413,9,8,1
28914,23563,111161,9,10,1
28914,23563,112573,9,10,1
28914,33653,83658,8,9,1
28914,33653,84787,8,9,1
28914,33653,86190,8,9,1
28914,33653,86250,9,8,1
28914,33653,95016,8,8,0
28914,33653,113277,8,9,1
28914,31613,82096,7,6,1
28914,31613,87843,6,8,2
28914,7093,112641,6,10,4
28914,17667,107048,7,8,1
28914,30239,91763,8,9,1
28914,34565,89881,9,10,1
28920,17667,83658,8,8,0
28920,29760,86250,10,9,1
28920,13376,83550,5,6,1
28925,19182,81505,7,8,1
28925,17814,73195,7,8,1
28926,15846,107943,4,8,4
28926,30690,103767,8,8,0
28938,26808,107290,7,10,3
28952,3894,96874,10,8,2
28952,23913,95016,9,10,1
28968,24760,109830,10,9,1
28968,24760,110413,9,9,0
28968,33653,108052,9,9,0
28968,33653,111161,10,9,1
28968,33653,112573,10,8,2
28968,33653,113277,9,9,0
28968,31460,103644,7,7,0
28968,31460,112641,8,10,2
28968,19240,112384,10,7,3
28968,23563,105695,8,10,2
28968,14436,103874,7,8,1
28968,9006,104348,8,10,2
28968,7108,107473,6,7,1
28968,1216,106881,7,7,0
29015,35469,62138,8,7,1
29029,29064,93409,9,5,4
29029,2731,108550,6,7,1
29033,20,111161,10,10,0
29035,25101,100507,8,6,2
29035,17704,97757,10,9,1
29043,24085,112573,5,9,4
29043,16556,105695,7,8,1
29046,11741,104257,8,10,2
29046,24295,95647,9,8,1
29046,2176,91763,9,8,1
29046,11009,97027,7,8,1
29046,26872,102526,6,6,0
29046,9145,109303,4,7,3
29047,26596,78788,8,9,1
29047,1415,81505,9,7,2
29047,20937,87884,10,10,0
29047,20937,100157,8,8,0
29047,27137,91355,9,9,0
29047,9330,88680,9,8,1
29047,27909,76451,9,8,1
29047,15562,110074,8,7,1
29047,20446,88987,7,9,2
29058,29275,113277,7,1,6
29064,261,99685,7,8,1
29064,14305,109830,8,9,1
29064,24277,105695,8,10,2
29079,13795,97441,8,9,1
29079,13795,110912,9,8,1
29079,31157,99365,5,6,1
29079,13376,105275,6,7,1
29079,13648,105327,7,8,1
29086,29976,96320,10,6,4
29086,29976,103064,10,10,0
29086,29976,107362,10,6,4
29086,29976,111503,10,7,3
29086,7213,100802,10,8,2
29086,23311,113277,10,9,1
29086,34849,109068,10,6,4
29086,13801,99938,10,5,5
29086,4973,110216,10,5,5
29086,11009,107286,10,8,2
29096,31411,108399,8,9,1
29096,14329,110912,10,8,2
29096,341,107290,9,7,2
29096,28831,111257,6,10,4
29096,6414,113375,8,9,1
29098,7076,64757,7,5,2
29098,7076,66995,8,7,1
29108,4989,104714,7,8,1
29108,23245,112471,8,8,0
29108,19446,113568,9,8,1
29143,9537,110912,10,10,0
29148,13043,107290,10,7,3
29148,31934,97216,9,10,1
29158,34565,112471,7,10,3
29158,4884,91167,8,8,0
29158,4884,95159,8,7,1
29158,4884,101540,8,7,1
29158,28688,92593,10,10,0
29158,27909,97965,6,7,1
29158,27909,100150,8,8,0
29158,11009,88272,6,8,2
29158,11009,89360,8,7,1
29158,11009,102138,8,10,2
29158,33390,107818,7,8,1
29158,35237,104257,7,7,0
29158,32495,105151,8,10,2
29158,5419,109348,8,9,1
29158,25514,93409,7,7,0
29158,28621,109635,5,6,1
29158,32539,97493,8,6,2
29158,5967,91209,8,6,2
29158,31613,94608,7,8,1
29158,20446,91554,7,6,1
29158,35792,107497,7,8,1
29158,20901,112346,7,8,1
29163,23563,103064,8,10,2
29163,23563,105695,9,10,1
29163,16716,107818,9,9,0
29163,19351,106677,7,8,1
29163,14630,107207,8,10,2
29163,17844,97165,9,8,1
29163,9650,112641,9,10,1
29163,36058,94737,9,7,2
29163,15394,108160,8,6,2
29163,8760,110367,8,6,2
29163,25549,107616,8,7,1
29189,29224,103064,10,9,1
29189,29224,113189,10,7,3
29189,5516,100814,10,5,5
29189,20356,102138,10,8,2
29204,2841,111161,9,10,1
29204,32148,109830,10,10,0
29204,26209,110413,9,9,0
29204,28437,102926,8,10,2
29209,26592,113101,9,3,6
29224,22744,113189,7,8,1
29224,29189,103064,9,10,1
29224,35574,109040,8,7,1
29224,10579,110622,6,7,1
29224,9413,105236,8,10,2
29224,33670,107818,8,9,1
29224,9246,106519,9,8,1
29224,23423,105690,7,5,2
29246,8643,111161,9,9,0
29263,17726,93748,8,7,1
29263,26902,97958,9,9,0
29291,1817,107290,8,9,1
29291,4879,111161,10,1,9
29313,19340,110413,8,10,2
29313,22852,102926,8,8,0
29319,35556,108394,9,9,0
29319,35556,111495,9,10,1
29319,35556,111507,8,9,1
29319,21728,104652,8,8,0
29319,34849,113101,9,8,1
29321,35522,110912,7,10,3
29321,16806,106307,9,7,2
29349,16250,108052,10,10,0
29349,25404,91223,4,5,1
29349,34849,97737,8,7,1
29425,14316,112641,10,7,3
29425,26480,102926,9,9,0
29432,2224,110912,8,9,1
29433,5114,72684,8,10,2
29440,6184,111161,10,10,0
29440,24605,109830,10,10,0
29440,3372,109707,8,8,0
29463,24516,113277,8,9,1
29463,24672,113118,7,6,1
29463,27534,113627,4,8,4
29507,6905,111149,9,8,1
29509,14845,99785,8,8,0
29509,2890,102057,7,10,3
29509,30230,96438,8,9,1
29509,4105,111070,7,10,3
29509,21370,104431,9,8,1
29509,10984,106965,6,5,1
29509,10579,104940,6,9,3
29509,10440,95179,4,5,1
29516,5670,63759,7,6,1
29516,14675,79522,6,10,4
29516,8701,93058,9,10,1
29516,32597,62229,7,10,3
29516,32597,79470,3,7,4
29516,32597,100234,8,10,2
29516,30600,112818,7,8,1
29516,17075,66473,8,6,2
29524,19919,110912,10,8,2
29560,4884,108399,9,7,2
29574,22075,99785,8,9,1
29574,24356,103873,8,5,3
29582,9537,105121,7,8,1
29582,23895,104348,8,8,0
29582,8723,103939,6,7,1
29582,34849,113101,3,8,5
29582,17704,106598,5,6,1
29582,14286,113326,5,8,3
29595,11009,74860,7,10,3
29595,20446,88987,7,9,2
29629,1411,103064,9,9,0
29629,12364,95327,10,9,1
29639,26049,110413,8,10,2
29639,14967,94226,8,10,2
29639,17814,84787,7,8,1
29674,4973,103064,8,9,1
29674,4973,105698,6,7,1
29723,18878,110413,6,9,3
29723,12928,105435,6,6,0
29723,21261,106677,6,8,2
29723,31275,110116,7,7,0
29760,16157,111161,8,9,1
29760,32905,111280,8,6,2
29760,344,110912,10,10,0
29760,6891,107290,9,10,1
29760,16225,110413,9,8,1
29760,10440,103776,8,7,1
29760,10440,105695,8,9,1
29760,16250,103874,7,9,2
29760,16250,106977,8,10,2
29760,16250,112462,8,7,1
29760,25404,110148,7,8,1
29760,19240,112384,9,7,2
29760,23647,106697,8,6,2
29760,10579,103644,7,6,1
29760,18705,112740,8,7,1
29781,8951,110912,8,9,1
29781,8194,105236,7,10,3
29782,1950,93818,5,6,1
29782,10802,106856,6,8,2
29782,11009,89155,6,5,1
29782,11009,98621,6,7,1
29782,13376,91557,4,9,5
29782,13376,99810,6,8,2
29823,8643,111161,9,9,0
29841,33653,90605,9,8,1
29841,33653,97576,6,7,1
29841,33653,105236,8,8,0
29841,32539,112864,6,8,2
29841,14436,97165,8,9,1
29841,26902,89175,8,8,0
29841,19182,113627,8,9,1
29841,26872,94602,7,7,0
29841,31694,96933,6,3,3
29845,26872,110357,10,10,0
29845,9413,113277,9,9,0
29884,18022,102926,9,10,1
29889,13419,105236,8,9,1
29889,21739,99685,8,9,1
29889,28488,109830,7,8,1
29889,13138,104756,7,7,0
29894,1046,105236,9,8,1
29894,20294,104691,8,7,1
29896,26706,110632,6,9,3
29896,12321,113492,7,7,0
29896,26872,107206,7,7,0
29898,11009,96764,4,8,4
29906,26133,107290,10,9,1
29906,19372,96874,10,9,1
29906,19372,99088,10,10,0
29906,4137,95953,10,10,0
29906,30482,112471,10,9,1
29906,2927,104257,10,9,1
29906,30239,112573,10,9,1
29906,26902,110148,10,8,2
29906,4302,106918,10,7,3
29906,10579,103939,10,9,1
29921,34845,110008,8,7,1
29931,27267,102926,8,8,0
29931,27524,100157,8,9,1
29971,25404,94226,8,7,1
29976,29086,103064,10,10,0
29976,29086,107362,6,10,4
29976,29086,111503,7,10,3
29976,21891,106308,3,10,7
29976,10579,105698,8,10,2
29976,2677,106519,9,9,0
30002,14286,110955,7,9,2
30004,430,111161,10,9,1
30008,34498,99088,1,9,8
30013,17128,112471,10,9,1
30013,7353,98724,7,4,3
30020,16716,86879,9,7,2
30022,4808,112471,7,7,0
30022,33020,103074,7,9,2
30035,1916,87800,9,8,1
30035,29841,78748,6,9,3
30035,9455,98084,6,7,1
30035,35975,109642,8,10,2
30039,2487,111161,9,10,1
30039,11419,112641,9,8,1
30042,7456,112384,8,8,0
30042,30558,108525,6,5,1
30042,12652,112462,5,4,1
30052,31832,107614,9,9,0
30052,35792,109686,8,10,2
30094,21347,111161,9,10,1
30094,10729,110932,8,5,3
30102,12726,82346,7,7,0
30116,11631,107290,8,8,0
30121,8032,86250,7,8,1
30121,17801,66011,9,8,1
30139,25404,105046,8,7,1
30148,4814,103064,10,10,0
30148,4814,108550,8,10,2
30148,21240,99674,6,8,2
30148,7529,102803,7,10,3
30188,14498,99077,8,9,1
30220,12485,78748,10,8,2
30220,20684,86154,6,7,1
30230,32560,96438,9,6,3
30230,31807,93773,8,9,1
30239,855,108052,10,10,0
30239,4529,103064,8,9,1
30239,4529,109830,10,9,1
30239,4529,111161,10,9,1
30239,30691,110357,8,10,2
30239,8780,101414,8,8,0
30239,8780,110413,9,8,1
30239,8780,110912,10,6,4
30239,8780,112573,9,10,1
30254,2772,113497,7,7,0
30254,20294,102057,7,4,3
30311,2839,111161,10,7,3
30329,6972,99785,7,10,3
30337,1839,100502,4,5,1
30337,22502,107290,6,7,1
30337,16229,99487,7,9,2
30337,10579,110357,7,9,2
30337,7073,107978,4,4,0
30337,25823,110604,6,8,2
30337,13394,101540,6,8,2
30337,10541,99422,5,5,0
30357,25404,95327,9,7,2
30357,11865,107207,8,9,1
30411,221,99674,10,8,2
30411,8780,101414,10,8,2
30445,8760,56801,10,7,3
30449,9729,106519,9,8,1
30449,24516,113277,8,9,1
30449,14358,106977,8,7,1
30455,437,105236,9,7,2
30455,35067,103064,9,10,1
30455,7851,88247,9,6,3
30455,13252,85959,8,10,2
30463,654,96874,9,8,1
30463,6712,99088,7,8,1
30471,24477,99077,9,9,0
30471,26592,97441,8,6,2
30476,14592,110912,8,10,2
30476,30558,98439,7,9,2
30480,20221,111161,10,8,2
30480,12730,90305,8,8,0
30480,3187,107120,10,8,2
30480,27817,90881,5,8,3
30482,19372,96874,7,9,2
30482,17519,112471,9,5,4
30482,4667,108550,8,9,1
30482,8985,104348,8,10,2
30482,25054,101640,8,10,2
30494,7447,111161,10,10,0
30514,34880,97814,7,9,2
30545,31614,109830,10,9,1
30545,15846,110912,10,9,1
30558,17801,103855,6,8,2
30558,17801,104694,8,9,1
30558,17801,112384,5,9,4
30558,30042,108525,5,6,1
30558,33775,112697,10,7,3
30558,4973,109890,7,6,1
30558,9283,104291,9,1,8
30558,6579,113161,5,8,3
30558,7790,113114,3,4,1
30558,16282,112883,6,9,3
30558,13376,107711,7,6,1
30558,35176,106965,4,10,6
30572,14926,92991,7,9,2
30572,34763,112817,7,4,3
30572,32570,98258,9,8,1
30572,18705,93105,9,7,2
30572,23678,89424,7,8,1
30572,13376,105435,8,7,1
30572,29782,93818,7,5,2
30572,19675,89853,10,8,2
30572,9283,94947,8,3,5
30572,34849,101786,7,6,1
30572,34849,102603,9,6,3
30572,20446,100486,9,9,0
30572,11009,91886,9,7,2
30591,18022,112573,9,10,1
30594,36058,107653,9,8,1
30600,19372,109830,10,10,0
30600,4302,107290,9,8,1
30600,29189,113189,7,10,3
30600,17801,107798,6,9,3
30600,7103,109446,7,7,0
30600,7103,112818,8,8,0
30648,34565,96283,8,8,0
30648,34565,112641,8,8,0
30648,34565,113277,8,10,2
30648,28914,84787,8,8,0
30648,3187,89218,8,10,2
30648,21883,113497,7,9,2
30648,8050,104029,8,8,0
30648,26872,99329,7,7,0
30667,1183,109506,10,10,0
30667,18705,108399,10,8,2
30691,16157,105236,9,8,1
30691,23707,106677,9,8,1
30691,20098,110357,10,9,1
30691,30239,108052,10,10,0
30713,9413,111282,9,9,0
30726,5709,86200,3,7,4
30742,17801,100405,7,8,1
30760,11446,107048,8,10,2
30760,7054,99685,9,10,1
30760,20901,111756,8,6,2
30760,4516,107290,8,8,0
30777,11961,93437,8,6,2
30777,4667,102685,8,8,0
30777,25404,98206,8,8,0
30807,22286,99685,10,8,2
30807,22905,99674,9,9,0
30807,15784,101540,7,9,2
30807,4667,102510,6,6,0
30812,24899,93748,10,10,0
30812,13801,112281,7,6,1
30872,4502,86190,9,9,0
30872,23390,111161,10,8,2
30896,32751,111161,10,10,0
30896,4012,99077,9,10,1
30905,8051,113481,6,8,2
30905,31157,111280,5,7,2
30905,10579,107206,7,8,1
30907,7275,111161,9,10,1
30907,33402,107688,8,9,1
30907,9741,80745,4,6,2
30907,22799,99810,8,8,0
30907,27646,91042,4,9,5
30907,11009,66767,4,4,0
30907,13648,104940,8,5,3
30907,32570,72962,6,8,2
30907,10042,95776,3,6,3
30907,18788,79550,3,5,2
30907,5670,110008,6,9,3
30907,13376,92494,6,6,0
30907,15360,96454,5,8,3
30907,20400,112760,1,3,2
30907,35469,113041,4,6,2
30907,11510,66301,3,7,4
30925,14365,54215,10,10,0
30928,1490,110912,9,1,8
30928,11159,105236,8,10,2
30943,27487,90605,8,8,0
30943,11631,99685,10,9,1
30943,31460,110632,8,6,2
30943,28463,89886,9,10,1
30943,15644,90305,8,8,0
30946,2487,111161,9,10,1
30946,33421,110413,9,8,1
30964,4973,101829,9,7,2
30964,23966,99785,8,9,1
30964,3943,79095,7,7,0
30968,20546,111282,4,8,4
30968,5709,104952,8,8,0
30998,29224,93428,6,6,0
30998,29224,97742,4,6,2
30998,29224,110622,4,6,2
30998,25426,107290,10,6,4
30998,10186,104797,7,7,0
30998,34449,108052,10,8,2
30998,24572,81505,6,10,4
30998,35574,92007,7,7,0
30998,35477,90756,9,7,2
30998,35477,97165,9,10,1
30998,19240,108394,6,9,3
30998,21630,83987,8,9,1
30998,36058,104348,8,3,5
30998,20446,101669,7,8,1
30998,29163,107616,8,8,0
31023,2775,102975,8,10,2
31023,20185,98382,7,5,2
31027,34107,109830,9,8,1
31027,13376,109831,6,8,2
31063,22744,90264,10,8,2
31094,35477,110005,9,8,1
31094,13648,102951,7,6,1
31096,34824,97123,8,7,1
31096,9307,91860,6,7,1
31096,9307,106677,4,7,3
31096,3632,106308,7,10,3
31096,32597,81059,7,5,2
